estimate,p.value,conf.low,conf.high,method,alternative,annotation,padj,log_or,log_ci.lo,log_ci.hi,direction,source,model
1.974417516039494,5.978352790334667e-96,1.8597636261919979,2.0949215895723348,Fisher's Exact Test for Count Data,two.sided,5_TxWk,1.315237613873627e-94,0.6802734262654981,0.620449396956946,0.7395161252619046,Age-Hypomethylated,CHMM,chron_signif
1.9778552668735956,1.256462928951992e-15,1.69060482068713,2.3012943660975513,Fisher's Exact Test for Count Data,two.sided,6_EnhG,1.6334018076375895e-14,0.6820130590742165,0.525086346973862,0.8334717325091536,Age-Hypomethylated,CHMM,chron_signif
2.408699630202509,6.996445536328102e-67,2.200357279204106,2.6323941413223446,Fisher's Exact Test for Count Data,two.sided,7_Enh,1.3992891072656203e-65,0.8790870293508422,0.7886197468171064,0.9678937519942294,Age-Hypomethylated,CHMM,chron_signif
0.3017806830239721,1.9185793311858392e-4,0.12106282333939437,0.6235295331688813,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,0.0014373036867039175,-1.1980547405816369,-2.111445666971659,-0.47235914823340397,Age-Hypomethylated,CHMM,chron_signif
0.30958775732038674,6.767841443447958e-10,0.18609143114493215,0.48431282296730077,Fisher's Exact Test for Count Data,two.sided,9_Het,6.767841443447958e-9,-1.172513681587234,-1.6815171607522428,-0.7250242526009427,Age-Hypomethylated,CHMM,chron_signif
0.3324539966234894,3.9583540897215436e-131,0.2982025336490148,0.36964328491685333,Fisher's Exact Test for Count Data,two.sided,Promoter,9.104214406359551e-130,-1.101253784477886,-1.2099823802120244,-0.9952168332015107,Age-Hypomethylated,CHMM,chron_signif
2.606613500207529,6.026886674929563e-44,2.3072089870945147,2.935611481138917,Fisher's Exact Test for Count Data,two.sided,1_TssA,7.834952677408432e-43,0.9580518693412793,0.8360385633395138,1.0769157726836152,Age-Hypermethylated,CHMM,eq2_m_signif
5.776062798735565,1.2858476758924687e-138,5.15942594226789,6.45118273459834,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,2.5716953517849372e-137,1.7537222738886868,1.6408253218060935,1.8642634837026806,Age-Hypermethylated,CHMM,eq2_m_signif
5.0949926863360675,4.41675145590278e-111,4.524283124614654,5.723067397814365,Fisher's Exact Test for Count Data,two.sided,11_BivFlnk,7.950152620625005e-110,1.6282582312145937,1.5094591391017205,1.7445049200157312,Age-Hypermethylated,CHMM,eq2_m_signif
4.80983637266907,1.0707565260770817e-59,4.1025641025640995,5.6084555819812465,Fisher's Exact Test for Count Data,two.sided,12_EnhBiv,1.6061347891156225e-58,1.5706630653829206,1.4116121691041799,1.7242753843037928,Age-Hypermethylated,CHMM,eq2_m_signif
9.400229073689768,0,8.837307666322241,9.994710466785516,Fisher's Exact Test for Count Data,two.sided,13_ReprPC,0,2.2407340585204905,2.1789822676277035,2.3020559997274375,Age-Hypermethylated,CHMM,eq2_m_signif
0.17147384766656235,1.9439743376425505e-128,0.13967105679560904,0.2084584606428888,Fisher's Exact Test for Count Data,two.sided,14_ReprPCWk,3.693551241520846e-127,-1.7633245157443513,-1.9684652153179905,-1.5680154871226295,Age-Hypermethylated,CHMM,eq2_m_signif
0.29270723645116514,2.0355353367326863e-142,0.26047397601890054,0.3279995158792239,Fisher's Exact Test for Count Data,two.sided,15_Quies,4.2746242071386414e-141,-1.2285823624906076,-1.3452523228984485,-1.1147431465770585,Age-Hypermethylated,CHMM,eq2_m_signif
0.6568962586329814,1.1425991047871666e-6,0.5445078787353476,0.7860556019209634,Fisher's Exact Test for Count Data,two.sided,2_TssAFlnk,7.998193733510166e-6,-0.4202291745893775,-0.6078728670437468,-0.24072774869745187,Age-Hypermethylated,CHMM,eq2_m_signif
0,1.3662427990879757e-5,0,0.304867599764541,Fisher's Exact Test for Count Data,two.sided,3_TxFlnk,6.831213995439878e-5,-Inf,-Inf,-1.187877695755683,Age-Hypermethylated,CHMM,eq2_m_signif
1.166316445099803,0.004784778280048495,1.0477323104952083,1.2952295740328115,Fisher's Exact Test for Count Data,two.sided,4_Tx,0.014354334840145484,0.15385044484679217,0.046628124354542576,0.2586879566851613,Age-Hypermethylated,CHMM,eq2_m_signif
1.0090918706010343,0.8599883899358333,0.896758846122859,1.132097437377348,Fisher's Exact Test for Count Data,two.sided,5_TxWk,0.8599883899358333,0.009050788367335812,-0.1089682979706624,0.12407205149840018,Age-Hypermethylated,CHMM,eq2_m_signif
0.36518273150475955,5.7512250007244945e-6,0.20409453158389865,0.6033542970382938,Fisher's Exact Test for Count Data,two.sided,6_EnhG,3.450735000434697e-5,-1.0073574164155517,-1.5891720023528144,-0.5052506975217098,Age-Hypermethylated,CHMM,eq2_m_signif
0.28371035185461263,1.6331058761611643e-17,0.1911557488803058,0.40575859041229,Fisher's Exact Test for Count Data,two.sided,7_Enh,1.7964164637772806e-16,-1.259801449096291,-1.6546667440614884,-0.9019969011238393,Age-Hypermethylated,CHMM,eq2_m_signif
2.37222681790602,1.9048032561592296e-4,1.5135300547502608,3.5482515717402188,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,7.619213024636918e-4,0.8638290996271316,0.4144447070626257,1.2664549671592171,Age-Hypermethylated,CHMM,eq2_m_signif
